text,label_id,label,display_name,source_type,text_length,word_count
Payer response: Procedure code is invalid for the submitted claim format. Validate supporting information before appeal. (claim line 2) [review reference REF000287],1,coding_error,Coding Error,synthetic_rarc_style,164,22
Denial reason: Carrier order could not be determined from submitted information; Correct and resubmit if appropriate; (claim line 9) [claim reference REF000236],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,160,22
Claim review note: Provider enrollment or billing status requires review. Route to the responsible RCM workqueue. (review batch B271) [audit reference REF000251],9,other,Other Administrative,synthetic_rarc_style,161,22
"denial reason: payer system returned a general processing denial. validate supporting information before appeal. (claim ID CLM000288) action: route to denial prevention team. No duplicate was confirmed during intake, but adjudication notes still require review. [review reference REF000288]",9,other,Other Administrative,synthetic_rarc_style,290,38
denial reason: claim lacks documentation required by payer policy; (claim ID CLM000643) action: route to denial prevention team. [audit reference REF000643],8,documentation,Documentation,synthetic_rarc_style,156,21
Missing Certificate of Medical Necessity.,8,documentation,Documentation,official_rarc,41,5
Payer response: Service is bundled into another payable procedure. Additional follow-up is required. (claim ID CLM000192) [claim reference REF000192],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,149,19
Remark: Service is not covered under the patient's benefit plan. Route to the responsible RCM workqueue. (encounter ENC78582) action: route to denial prevention team. [review reference REF000327],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,195,27
"PAYER RESPONSE: THE HCPCS CODE REQUIRES A MORE SPECIFIC BILLING MODIFIER. ADDITIONAL FOLLOW-UP IS REQUIRED. status: analyst review recommended. Coding was reviewed, but payer edits may still require follow-up. [audit reference REF000437]",1,coding_error,Coding Error,synthetic_rarc_style,237,32
Adjudication message: Claim requires manual review due to payer processing rules. Correct and resubmit if appropriate. [case reference REF000399],9,other,Other Administrative,synthetic_rarc_style,145,19
Remark: Duplicate claim line detected by carrier processing rules. Route to the responsible RCM workqueue. (claim ID CLM000157) [case reference REF000157],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,154,21
"REMARK: INSURER RECEIVED THE CLAIM AFTER THE CONTRACTUAL DEADLINE. ROUTE TO THE RESPONSIBLE RCM WORKQUEUE. (review batch B404) Coding was reviewed, but payer edits may still require follow-up. [case reference REF000053]",5,timely_filing,Timely Filing,synthetic_rarc_style,219,31
Payer order could not be determined from submitted information. Additional follow-up is required. (payer edit EDT-747) [case reference REF000182],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,145,19
Payer response: Unclassified denial reason requires analyst review. (review batch B662) action: verify before resubmission. [audit reference REF000256],9,other,Other Administrative,synthetic_rarc_style,151,18
"Operative note or clinical report is missing. Route to the responsible RCM workqueue. (payer edit EDT-892) status: analyst review recommended. Documentation may be available, but the record should be confirmed. [prebill reference REF000187]",8,documentation,Documentation,synthetic_rarc_style,240,33
Denial reason: Provider enrollment or billing status requires review. Validate supporting information before appeal. (payer edit EDT-852) action: route to denial prevention team. [prebill reference REF000333],9,other,Other Administrative,synthetic_rarc_style,208,26
"adjudication message: claim lacks documentation required by carrier policy. (payer edit EDT-868) The service may be covered, but another denial condition should be reviewed. [audit reference REF000114]",8,documentation,Documentation,synthetic_rarc_style,201,27
Payer response: Documentation does not support the billed procedure details. (payer edit EDT-489) status: analyst review recommended. [audit reference REF000226],8,documentation,Documentation,synthetic_rarc_style,161,20
Claim review note: Prior authorization was required but not found. Additional follow-up is required. (claim line 12) [claim reference REF000240],2,authorization,Authorization / Referral,synthetic_rarc_style,144,20
remark: pre-certification was not obtained before treatment. additional follow-up is required. (DOS 2023-02-26) [claim reference REF000053],2,authorization,Authorization / Referral,synthetic_rarc_style,139,16
Remark: Payer requested additional review before final adjudication. Correct and resubmit if appropriate. (DOS 2023-06-17) [claim reference REF000472],9,other,Other Administrative,synthetic_rarc_style,150,18
Modifier is missing or inconsistent with the billed service. Route to the responsible RCM workqueue. workqueue: pre-bill review. [case reference REF000399],1,coding_error,Coding Error,synthetic_rarc_style,155,21
Claim payment was the result of a Medicare contractor's retroactive adjustment due to a Coordination of Benefits or Third Party Liability Recovery.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,147,22
"Adjudication message: Claim requires manual review due to payer processing rules. Please review before resubmission. Coverage appears active, but another payer rule may still apply. [prebill reference REF000015]",9,other,Other Administrative,synthetic_rarc_style,211,28
"Payer requested records were not received. status: analyst review recommended. Coding was reviewed, but payer edits may still require follow-up. [audit reference REF000156]",8,documentation,Documentation,synthetic_rarc_style,172,23
Adjudication message: Encounter is not covered under the patient's benefit plan. Correct and resubmit if appropriate. status: analyst review recommended. [prebill reference REF000278],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,183,23
"Denial reason: Procedure lacks clinical indication under payer guidelines. Validate supporting information before appeal. (claim line 6) action: attach support if available. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000229]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,292,38
"The information furnished does not substantiate the need for this level of procedure. If you believe the procedure should have been fully covered as billed, or if you did not know and could not reasonably have been expected to know that we would not pay for this level of procedure, or if you notified the patient in writing in advance that we would not pay for this level of procedure and he/she agreed in writing to pay, ask us to review your claim within 120 days of the date of this notice. If you do not request an appeal, we will, upon application from the patient, reimburse him/her for the amount you have collected from him/her in excess of any deductible and coinsurance amounts. We will recover the reimbursement from you as an overpayment.",6,medical_necessity,Medical Necessity,official_rarc,751,134
Remark: Unclassified denial reason requires analyst review; action: attach support if available. [audit reference REF000198],9,other,Other Administrative,synthetic_rarc_style,124,15
Claim review note: Payer order could not be determined from submitted information. Route to the responsible RCM workqueue. (review batch B155) action: confirm payer rule. [claim reference REF000199],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,198,28
Missing/incomplete/invalid proof of member payment.,8,documentation,Documentation,official_rarc,51,5
"Remark: Proof of timely filing is required for review. (claim line 5) action: route to denial prevention team. Medical necessity support may exist, but the claim needs final analyst review. [claim reference REF000039]",5,timely_filing,Timely Filing,synthetic_rarc_style,217,33
Submission did not meet payer processing requirements. Correct and resubmit if appropriate. (DOS 2023-12-22) action: attach support if available. [case reference REF000368],9,other,Other Administrative,synthetic_rarc_style,172,22
Remark: Required attachment was not included with the claim. Correct and resubmit if appropriate. (DOS 2023-03-06) status: analyst review recommended. [review reference REF000108],8,documentation,Documentation,synthetic_rarc_style,179,23
"Adjudication message: Modifier is missing or inconsistent with the billed procedure. (encounter ENC72019) Coding was reviewed, but payer edits may still require follow-up. [prebill reference REF000391]",1,coding_error,Coding Error,synthetic_rarc_style,201,26
"Payer response: Procedure lacks clinical indication under payer guidelines. Additional follow-up is required. (encounter ENC22660) action: confirm payer rule. Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000065]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,265,34
"Modifier is missing or inconsistent with the billed procedure; No duplicate was confirmed during intake, but adjudication notes still require review. [prebill reference REF000364]",1,coding_error,Coding Error,synthetic_rarc_style,179,24
"Adjudication message: Operative note or clinical report is missing; (payer edit EDT-792) Coverage appears active, but another payer rule may still apply. [claim reference REF000320]",8,documentation,Documentation,synthetic_rarc_style,181,25
"Remark: Order, report, or supporting record is missing; Please review before resubmission; action: confirm payer rule. The service may be covered, but another denial condition should be reviewed. [prebill reference REF000010]",8,documentation,Documentation,synthetic_rarc_style,225,31
Denial reason: Clinical notes are insufficient to validate the service. Route to the responsible RCM workqueue. (encounter ENC41123) [case reference REF000808],8,documentation,Documentation,synthetic_rarc_style,159,21
Medical code sets used must be the codes in effect at the time of service.,1,coding_error,Coding Error,official_rarc,74,15
Member not enrolled in Electronic Visit Verification System.,0,eligibility,Eligibility / Coverage,official_rarc,60,8
REMARK: PAYER SYSTEM RETURNED A GENERAL PROCESSING DENIAL. CORRECT AND RESUBMIT IF APPROPRIATE. [case reference REF000358],9,other,Other Administrative,synthetic_rarc_style,122,16
"Payer response: Procedure and diagnosis coding are inconsistent; Route to the responsible RCM workqueue; No duplicate was confirmed during intake, but adjudication notes still require review. [prebill reference REF000029]",1,coding_error,Coding Error,synthetic_rarc_style,221,29
Adjudication message: Duplicate claim line detected by insurer processing rules. Correct and resubmit if appropriate. (encounter ENC29600) [case reference REF000327],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,165,20
clm review note: Provider enrollment or billing status requires review. Additional follow-up is required. (claim line 6) [claim reference REF000078],9,other,Other Administrative,synthetic_rarc_style,148,20
Denial reason: Procedure and diagnosis coding are inconsistent. Route to the responsible RCM workqueue. action: attach support if available. [audit reference REF000231],1,coding_error,Coding Error,synthetic_rarc_style,168,22
Remark: Other coverage information conflicts with payer records. Correct and resubmit if appropriate. (claim line 12) [review reference REF000127],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,146,19
Documentation does not support the billed procedure details. Validate supporting information before appeal. (claim line 4) [review reference REF000080],8,documentation,Documentation,synthetic_rarc_style,151,19
Payer response: Claim filing period expired before payer receipt. Please review before resubmission. (review batch B588) action: confirm payer rule. [prebill reference REF000016],5,timely_filing,Timely Filing,synthetic_rarc_style,178,23
"The service is not a payable benefit for this member. Additional follow-up is required. (DOS 2023-02-07) Documentation may be available, but the record should be confirmed. [case reference REF000026]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,199,29
"Denial reason: Diagnosis code does not support the procedure code submitted; Additional follow-up is required; (review batch B229) action: confirm payer rule. Authorization details may be present, but the claim still needs validation. [review reference REF000220]",1,coding_error,Coding Error,synthetic_rarc_style,263,36
Denial reason: Coverage policy excludes the billed procedure. Validate supporting information before appeal. status: analyst review recommended. [claim reference REF000349],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,172,20
The plan does not cover this item in the submitted setting; Correct and resubmit if appropriate; [prebill reference REF000398],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,126,19
Claim requires updated other-insurance information. Please review before resubmission. [prebill reference REF000091],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,116,12
"Remark: Patient was not enrolled in the plan on the service date. Route to the responsible RCM workqueue. (claim line 6) workqueue: pre-bill review. The service may be covered, but another denial condition should be reviewed. [review reference REF000239]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,254,39
Treatment is not covered when patient is under age 50.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,54,10
This claim/treatment is not payable under our treatment area. The claim must be filed to the Health plan/Plan in whose treatment area the Rendering Physician is located.,9,other,Other Administrative,official_rarc,169,27
"Payer response: The submitted treatment duplicates another claim in insurer records. Route to the responsible RCM workqueue. action: confirm payer rule. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000101]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,271,37
"Diagnosis code does not support the proc code submitted. Please review before resubmission. (encounter ENC76872) status: analyst review recommended. Other insurance information may be current, but payer sequencing should be checked. [case reference REF000366]",1,coding_error,Coding Error,synthetic_rarc_style,259,34
Claim review note: Claim lacks docs required by payer policy; (claim line 8) status: analyst review recommended. [review reference REF000316],8,documentation,Documentation,synthetic_rarc_style,141,20
"Benefits must be coordinated with the patient's primary carrier. Additional follow-up is required. action: confirm payer rule. No duplicate was confirmed during intake, but adjudication notes still require review. [prebill reference REF000169]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,243,32
"Claim review note: COB records indicate another plan has payment responsibility; (claim ID CLM000047) Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000047]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,208,29
Not covered when performed during the same session/date as a previously processed procedure for the patient.,3,duplicate_claim,Duplicate Claim,official_rarc,108,16
Statutorily excluded encounter(s).,0,eligibility,Eligibility / Coverage,official_rarc,34,3
"Adjudication message: Carrier requested records were not received; Route to the responsible RCM workqueue; (DOS 2023-07-15) Other insurance information may be current, but payer sequencing should be checked. [prebill reference REF000814]",8,documentation,Documentation,synthetic_rarc_style,237,31
"Payer response: A matching claim has already been paid; Validate supporting information before appeal; Documentation may be available, but the record should be confirmed. [review reference REF000054]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,199,27
Adjudication message: Modifier is missing or inconsistent with the billed service. Please review before resubmission. action: confirm payer rule. [review reference REF000136],1,coding_error,Coding Error,synthetic_rarc_style,174,22
Denial reason: The billed service is considered non-covered for this plan. Route to the responsible RCM workqueue. (DOS 2023-04-19) [audit reference REF000092],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,159,22
payer response: the treatment is not a payable bnft for this member. additional follow-up is required. status: analyst review recommended. [audit reference REF000214],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,166,23
Payer response: Required attachment was not included with the claim. (claim ID CLM000775) [claim reference REF000775],8,documentation,Documentation,synthetic_rarc_style,117,16
"Payer response: Claim lacks documentation required by payer policy. Correct and resubmit if appropriate. action: verify before resubmission. No duplicate was confirmed during intake, but adjudication notes still require review. [case reference REF000457]",8,documentation,Documentation,synthetic_rarc_style,254,33
Authorization number is invalid for this service. Correct and resubmit if appropriate. (claim ID CLM000134) workqueue: pre-bill review. [claim reference REF000134],2,authorization,Authorization / Referral,synthetic_rarc_style,163,21
"CLAIM REVIEW NOTE: CLAIM CONTAINS A CODE COMBINATION THAT REQUIRES CORRECTION. PLEASE REVIEW BEFORE RESUBMISSION. (review batch B197) No duplicate was confirmed during intake, but adjudication notes still require review. [review reference REF000373]",1,coding_error,Coding Error,synthetic_rarc_style,249,33
Denial reason: Procedure lacks clinical indication under payer guidelines. [case reference REF000189],6,medical_necessity,Medical Necessity,synthetic_rarc_style,101,12
"claim review note: procedure code is invalid for the submitted claim format; validate supporting information before appeal; (payer edit EDT-585) action: route to denial prevention team. Documentation may be available, but the record should be confirmed. [prebill reference REF000308]",1,coding_error,Coding Error,synthetic_rarc_style,283,39
"Adjudication message: Claim format issue requires correction before payment. (claim ID CLM000157) action: confirm payer rule. Filing date appears within the normal workflow, but the payer response remains unresolved. [audit reference REF000157]",9,other,Other Administrative,synthetic_rarc_style,244,32
Adjudication message: Diagnosis and documentation do not justify the svc. Validate supporting information before appeal. [review reference REF000273],6,medical_necessity,Medical Necessity,synthetic_rarc_style,149,18
"Payer response: Coverage was suspended when the claim line was rendered. Validate supporting information before appeal. Coding was reviewed, but payer edits may still require follow-up. [prebill reference REF000029]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,215,29
This claim/encounter is not payable under our claims jurisdiction area. You can identify the correct Medicare contractor to process this claim/encounter through the CMS website at www.cms.gov.,9,other,Other Administrative,official_rarc,192,27
"Adjudication message: Coverage policy excludes the billed procedure. Correct and resubmit if appropriate. (review batch B200) Eligibility was checked separately, but the line still needs review. [review reference REF000077]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,223,29
"Adjudication message: Clinical criteria were not met for the billed procedure. Please review before resubmission. Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000011]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,220,30
Claim review note: Procedure and diagnosis coding are inconsistent. Please review before resubmission. (payer edit EDT-260) [audit reference REF000067],1,coding_error,Coding Error,synthetic_rarc_style,151,19
"Payer records do not show authorization for this claim. Validate supporting information before appeal. (payer edit EDT-372) The service may be covered, but another denial condition should be reviewed. [audit reference REF000198]",2,authorization,Authorization / Referral,synthetic_rarc_style,228,32
Adjudication message: clm was previously processed with the same service details. Please review before resubmission. (payer edit EDT-577) action: attach support if available. [case reference REF000159],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,201,26
"Claim review note: Claim was received after the timely filing deadline. Validate supporting information before appeal. (DOS 2023-06-26) workqueue: pre-bill review. Documentation may be available, but the record should be confirmed. [review reference REF000138]",5,timely_filing,Timely Filing,synthetic_rarc_style,260,34
"Remark: Medical necessity review determined the claim line was not justified. Correct and resubmit if appropriate. (review batch B834) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [prebill reference REF000004]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,276,37
"Duplicate of a claim processed, or to be processed, as a crossover claim.",3,duplicate_claim,Duplicate Claim,official_rarc,73,13
No appeal right except duplicate claim/procedure issue. This procedure was included in a claim that has been previously billed and adjudicated.,3,duplicate_claim,Duplicate Claim,official_rarc,143,21
Crossover claim denied by previous health plan and complete claim data not forwarded. Resubmit this claim to this health plan to provide adequate data for adjudication.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,168,26
Remark: Benefits must be coordinated with the patient's primary carrier. Correct and resubmit if appropriate. (DOS 2023-12-05) status: analyst review recommended. [prebill reference REF000026],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,192,24
Denial reason: Provider enrollment or billing status requires review. Route to the responsible RCM workqueue. (review batch B695) action: verify before resubmission. [audit reference REF000058],9,other,Other Administrative,synthetic_rarc_style,193,25
Treatment is not covered when patient is under age 45.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,54,10
Subscriber ID does not match active payer records. Validate supporting information before appeal. action: route to denial prevention team. [case reference REF000004],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,165,22
"Denial reason: Medical records are required to support this claim. Route to the responsible RCM workqueue. action: route to denial prevention team. The service may be covered, but another denial condition should be reviewed. [review reference REF000736]",8,documentation,Documentation,synthetic_rarc_style,253,37
Claim review note: Secondary payer cannot process without primary payer adjudication. Additional follow-up is required. (review batch B143) [prebill reference REF000147],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,169,21
Denial reason: Prior authorization was required but not found. Please review before resubmission. [prebill reference REF000258],2,authorization,Authorization / Referral,synthetic_rarc_style,127,16
CLAIM REVIEW NOTE: PROCEDURE AND DIAGNOSIS CODING ARE INCONSISTENT. (claim line 6) [case reference REF000368],1,coding_error,Coding Error,synthetic_rarc_style,109,15
clm REVIEW NOTE: SUBSCRIBER ID DOES NOT MATCH ACTIVE PAYER RECORDS. (review batch B160) workqueue: pre-bill review. [case reference REF000006],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,142,20
"Adjudication message: clm line requires corrected coding before processing. Please review before resubmission. action: confirm payer rule. Coding was reviewed, but payer edits may still require follow-up. [review reference REF000134]",1,coding_error,Coding Error,synthetic_rarc_style,233,30
Missing/incomplete/invalid proof of subscriber payment.,8,documentation,Documentation,official_rarc,55,5
"adjudication message: service was already billed for the same patient and date. validate supporting information before appeal. The service may be covered, but another denial condition should be reviewed. [review reference REF000098]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,232,32
Adjudication message: Claim contains a code combination that requires correction. Correct and resubmit if appropriate. (encounter ENC36728) [review reference REF000145],1,coding_error,Coding Error,synthetic_rarc_style,168,20
"Records indicate this patient was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This insurer does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,618,109
CLAIM REVIEW NOTE: DUPLICATE CLAIM LINE DETECTED BY PAYER PROCESSING RULES; action: route to denial prevention team. [claim reference REF000087],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,144,20
Denial reason: The HCPCS code requires a more specific billing modifier; Route to the responsible RCM workqueue; (payer edit EDT-308) workqueue: pre-bill review. [audit reference REF000169],1,coding_error,Coding Error,synthetic_rarc_style,189,26
"Adjudication message: Claim filing period expired before payer receipt. Route to the responsible RCM workqueue. (DOS 2023-05-18) action: confirm payer rule. No duplicate was confirmed during intake, but adjudication notes still require review. [claim reference REF000012]",5,timely_filing,Timely Filing,synthetic_rarc_style,271,36
"Payer response: Diagnosis submitted does not meet payer medical necessity criteria. Correct and resubmit if appropriate. (claim ID CLM000258) action: attach support if available. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000258]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,297,40
We do not offer coverage for this type of service or the beneficiary is not enrolled in this portion of our benefit package.,0,eligibility,Eligibility / Coverage,official_rarc,124,23
Adjudication message: Primary insurance payment details are needed before processing. Route to the responsible RCM workqueue. [case reference REF000081],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,152,19
Consult plan benefit documents/guidelines for information about restrictions for this service.,9,other,Other Administrative,official_rarc,94,11
Adjudication message: Claim lacks documentation required by health plan policy. Correct and resubmit if appropriate. (review batch B263) action: confirm payer rule. [prebill reference REF000417],8,documentation,Documentation,synthetic_rarc_style,194,25
"Service is not considered medically necessary for the reported condition. Correct and resubmit if appropriate. (encounter ENC67277) status: analyst review recommended. Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000160]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,273,36
"Adjudication message: Coverage policy excludes the billed procedure. (encounter ENC95981) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [claim reference REF000343]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,229,28
"Provider enrollment or billing status requires review. Please review before resubmission. (encounter ENC66822) action: attach support if available. Coding was reviewed, but payer edits may still require follow-up. [audit reference REF000322]",9,other,Other Administrative,synthetic_rarc_style,241,31
"Adjudication message: Health plan requested additional review before final adjudication. Correct and resubmit if appropriate. (payer edit EDT-697) Documentation may be available, but the record should be confirmed. [case reference REF000217]",9,other,Other Administrative,synthetic_rarc_style,241,31
"Payer response: Submission did not meet Medicare contractor processing requirements. Validate supporting information before appeal. (encounter ENC49364) action: attach support if available. Documentation may be available, but the record should be confirmed. [prebill reference REF000476]",9,other,Other Administrative,synthetic_rarc_style,287,35
Encounter is not covered when patient is under age 45.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,54,10
"Medicare secondary payer information is required. Correct and resubmit if appropriate. (claim ID CLM000121) status: analyst review recommended. Coverage appears active, but another payer rule may still apply. [audit reference REF000121]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,236,31
Denial reason: The HCPCS code requires a more specific billing modifier. Route to the responsible RCM workqueue. (encounter ENC74517) [review reference REF000347],1,coding_error,Coding Error,synthetic_rarc_style,162,22
Clinical Trial is not a covered benefit.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,40,7
"Remark: Clinical notes are insufficient to validate the treatment; Correct and resubmit if appropriate; (encounter ENC54401) Other insurance information may be current, but payer sequencing should be checked. [audit reference REF000255]",8,documentation,Documentation,synthetic_rarc_style,236,31
prior authorization was required but not found. please review before resubmission. action: route to denial prevention team. [claim reference REF000161],2,authorization,Authorization / Referral,synthetic_rarc_style,151,20
"Duplicate submission identified for provider, patient, and date; Route to the responsible RCM workqueue; (payer edit EDT-705) [review reference REF000199]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,154,20
Adjudication message: Payer system returned a general processing denial. Please review before resubmission. (review batch B349) [case reference REF000469],9,other,Other Administrative,synthetic_rarc_style,154,19
"Health plan records show this treatment was already adjudicated; Additional follow-up is required; Coverage appears active, but another payer rule may still apply. [audit reference REF000259]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,191,26
Secondary Medicare contractor cannot process without primary Medicare contractor adjudication; (encounter ENC75287) [audit reference REF000057],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,143,15
Remark: Diagnosis and documentation do not justify the procedure. Please review before resubmission. (payer edit EDT-251) action: route to denial prevention team. [case reference REF000078],6,medical_necessity,Medical Necessity,synthetic_rarc_style,189,25
Claim line requires corrected coding before processing. Validate supporting information before appeal. (review batch B868) action: confirm payer rule. [review reference REF000142],1,coding_error,Coding Error,synthetic_rarc_style,179,22
Operative note or clinical report is missing. (claim ID CLM000300) [case reference REF000300],8,documentation,Documentation,synthetic_rarc_style,93,13
"Claim review note: Coordination of benefits information is missing or outdated. Route to the responsible RCM workqueue. (DOS 2023-07-07) action: attach support if available. Documentation may be available, but the record should be confirmed. [audit reference REF000388]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,269,37
Denial reason: Administrative issue prevented claim adjudication; Route to the responsible RCM workqueue; (DOS 2023-10-09) [review reference REF000073],9,other,Other Administrative,synthetic_rarc_style,151,18
"Records indicate this patient was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This carrier does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,618,109
Statutorily excluded treatment(s).,0,eligibility,Eligibility / Coverage,official_rarc,34,3
"Payer response: Plan records show the subscriber was not eligible for benefits. Please review before resubmission. (claim line 7) status: analyst review recommended. Other insurance information may be current, but payer sequencing should be checked. [claim reference REF000257]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,277,38
"Denial reason: Duplicate submission identified for provider, patient, and date. Route to the responsible RCM workqueue. (claim line 2) action: attach support if available. [prebill reference REF000067]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,201,27
"Denial reason: Claim denied because the benefit category does not cover this procedure. Validate supporting information before appeal. (DOS 2023-09-09) action: verify before resubmission. The service may be covered, but another denial condition should be reviewed. [case reference REF000267]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,291,39
Claim review note: Clinical criteria were not met for the billed procedure. Validate supporting information before appeal. (claim ID CLM000238) status: analyst review recommended. [case reference REF000238],6,medical_necessity,Medical Necessity,synthetic_rarc_style,206,27
Patient coverage was inactive on the date of service. Route to the responsible RCM workqueue. action: attach support if available. [claim reference REF000122],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,158,23
Denial reason: Secondary payer cannot process without primary payer adjudication. Route to the responsible RCM workqueue. (DOS 2023-11-24) [prebill reference REF000063],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,168,21
Service is not considered medically necessary for the reported condition. Additional follow-up is required. (DOS 2023-05-05) status: analyst review recommended. [audit reference REF000125],6,medical_necessity,Medical Necessity,synthetic_rarc_style,188,23
"Remark: Provider enrollment or billing status requires review. Additional follow-up is required. (payer edit EDT-610) The service may be covered, but another denial condition should be reviewed. [prebill reference REF000087]",9,other,Other Administrative,synthetic_rarc_style,224,30
"Denial reason: Administrative issue prevented claim adjudication. Correct and resubmit if appropriate. (claim line 5) No duplicate was confirmed during intake, but adjudication notes still require review. [audit reference REF000107]",9,other,Other Administrative,synthetic_rarc_style,232,30
"Payer response: Provider enrollment or billing status requires review; Additional follow-up is required; The service may be covered, but another denial condition should be reviewed. [review reference REF000218]",9,other,Other Administrative,synthetic_rarc_style,210,28
Adjudication message: Other coverage information conflicts with payer records. Please review before resubmission. (payer edit EDT-936) [audit reference REF000119],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,162,19
payer response: referral information is missing or incomplete. correct and resubmit if appropriate. (claim line 12) [prebill reference REF000021],2,authorization,Authorization / Referral,synthetic_rarc_style,145,19
Denial reason: Medical records are required to support this claim. Additional follow-up is required. (claim line 7) action: attach support if available. [review reference REF000513],8,documentation,Documentation,synthetic_rarc_style,181,25
Adjudication message: Submitted documentation is incomplete for the billed service. Route to the responsible RCM workqueue. (encounter ENC49656) action: route to denial prevention team. [claim reference REF000199],8,documentation,Documentation,synthetic_rarc_style,213,27
clm review note: Service is not considered medically necessary for the reported condition. Validate supporting information before appeal. (claim ID CLM000050) [prebill reference REF000050],6,medical_necessity,Medical Necessity,synthetic_rarc_style,188,24
"Adjudication message: Diagnosis submitted does not meet payer medical necessity criteria. Correct and resubmit if appropriate. Coverage appears active, but another payer rule may still apply. [audit reference REF000058]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,219,29
"Claim review note: Provider enrollment or billing status requires review; Correct and resubmit if appropriate; (review batch B313) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [review reference REF000466]",9,other,Other Administrative,synthetic_rarc_style,271,36
